title,journal,year
Agricultural market dynamics based on data evidence,,2021.0
Ciencia abierta: la importancia de los datos abiertos para la I+ D,,2021.0
Jornada del Dia Internacional del Derecho a Saber 2021,,2021.0
E LIS between old and new forms of Grey Literature encompasses new forms of relationship between librarians in the different country.,Grey Journal (TGJ),2020.0
Compartir los recursos utiles para la investigacion: datos abiertos (open data) Share useful resources for research: Open data,Educacion Medica,2019.0
Como escoge una revista una solucion para sus datos de investigacion Indicadores a analizar,,2019.0
Maredata: red espanola sobre datos de investigacion en abierto. Valoracion y resultados,,2019.0
Las revistas ante los datos de investigacion. Analisis de las soluciones actuales.,,2019.0
Recomanacions per a la gestio de dades de recerca dirigides a investigadors,No indexada,2018.0
Interoperable standards on authority control. Trends for semantic digital libraries,Investigacion bibliotecologica,2018.0
Lineas de futuro internacionalizacion y alianzas,,2018.0
Consultas federadas de datos de investigacion: HODS/rd 2012 2018,,2018.0
Hacia nuevos modelos de comunicacion cientifica. Sciechain: propuesta para la revalorizacion del trabajo cientifico basada en tecnologia blockchain,,2018.0
Investigando sobre datos: trayectoria grupo DATASEA,No indexada,2018.0
Preservacion de datos de investigacion: estrategias practicas,Anuario ThinkEPI,2018.0
HODS/rd a research data harvester based on repositories and journals,,2018.0
Enriqueciendo la investigacion en humanidades digitales. Analisis de textos de claustros universitarios de la Universidad de Valencia (1775 1779) con KHCoder,Conferencia,2018.0
Documentation in Otolaryngology. Sharing Otolaryngology research data in an open science ecosystem,REVISTA ORL,2018.0
Visualizando la transformacion economica: fuentes de informacion abiertas para indicadores economicos,Anuario ThinkEPI,2018.0
Papel del medico documentalista en el ecosistema del uso compartido de datos,,2017.0
Que opinan los investigadores espanoles en Ciencias de la Salud sobre los datos abiertos de investigacion.,,2017.0
Analisis del portal de contrataciones de la Generalitat Valenciana,,2017.0
Politicas de almacenamiento y reutilizacion de datos de investigacion en revistas de cinco areas cientificas,,2017.0
ODiSEA: International Registry on Research Data,Universitat de Barcelona,2017.0
Normalizacion de la informacion: la aportacion de IraLIS,EPI El Profesional de la informacion,2017.0
Biblioteca digital en abierto (Open data) de cientificos y humanistas valencianos VESTIGIUM,,2017.0
Como creamos nuestro cosechador de RD Opendatascience Hods/rd 2012 2016,,2017.0
Experiencias y lecciones aprendidas en datos abiertos en investigacion. El grupo Datasea.,Revista PH,2017.0
Hoja de ruta para los datos de investigacion en Espana Conclusiones del proyecto Datasea y del workshop,,2016.0
Servicios sobre gestion de datos (RDS) de investigacion en bibliotecas. De las mejores practicas a las posibles,,2016.0
Desarrollo del sector agropecuario a traves de la ciencia abierta: los datos de investigacion en su dimension internacional,,2016.0
How to analyze the impact of research data with metrics: Models and services,PROFESIONAL DE LA INFORMACION,2016.0
Research data services in academic libraries: the essential list,,2016.0
Planteamiento desarrollo y explotacion en datos cientificos,Anuario ThinkEPI,2016.0
Revistas que aceptan datos. Metaanalisis del metodo y disciplinas.,,2016.0
Rendicion de cuentas del mundo academico: publicaciones y datos de investigacion= Accountability of the academic environment: publications and research data.,,2016.0
Servicios sobre gestion de datos (RDS) de investigacion en bibliotecas. De las mejores practicas a las posibles,,2016.0
Grado de endogamia editorial en las revistas espanolas del campo del deporte,,2016.0
Journals policies of storage and reuse of raw research data and their impact in five scientific areas,,2016.0
Electronic laboratory Notebooks ELN gestores del ciclo de vida de objetos de investigacion,Anuario ThinkEPI,2016.0
Data journals: emergence of new journals specializing in data,PROFESIONAL DE LA INFORMACION,2015.0
Metodologia para la preservacion y difusion digital del patrimonio cientifico y cultural en entornos abiertos,,2015.0
Eines danalisi de dades bibliografiques i construccio de mapes de coneixement: Bibexcel i Pajek.,Bid Textos Universitaris de Biblioteconomia I Documentacio,2015.0
Gestion intercambio y reutilizacion de datos brutos de investigacion en los investigadores espanoles,,2015.0
El camino incierto de la gestion de los datos,Anuario ThinkEPI,2015.0
La via dorada de la publicacion de datos,,2015.0
Que hacen los investigadores con los datos de sus proyectos,,2015.0
Research raw data management in Spanish researchers on health sciences,,2015.0
Datos de investigacion,,2014.0
Information Manager Skills as CEO: the case of Data Management syllabus at Polytechnic University of Valencia,,2014.0
Promocion de la actividad fisica: un estudio bibliometrico sobre las palabras genero y mujer,,2014.0
Promocion de la actividad fisica: un estudio bibliometrico sobre las palabras genero y mujer,,2014.0
Best methods for sharing and preserving research data,,2014.0
Vestigium Digital biographic and bibliographic library about scientific and humanistic valencians in the XXth century,,2014.0
Como mejorar nuestra imagen de marca: medios y canales de difusion academicos,,2013.0
Sharing research data in cardiology,Revista espanola de cardiologia,2013.0
Es reutilizable el material adicional en las revistas mas citadas? Is supplementary material reusable in the most cited journals,,2013.0
Disponibilidad de los datos publicos de investigacion publicados en revistas sobre drogodependencias,,2013.0
Acceso abierto a la fotografia en Espana,Boletin de la ANABAD,2013.0
Notas sobre la trayectoria universitaria y social del Catedratico de Historia del Arte Felipe Maria Garin Ortiz de Taranco,Cuestiones Pedagogicas. Revista de Ciencias de la Educacion,2013.0
Felipe Maria Garin Ortiz de Taranco. Trayectoria academica y social,,2013.0
Como se gestionan los datos de investigacion en ciencias de la salud,,2013.0
Factores para la adopcion de linked data e implantacion de la web semantica en bibliotecas archivos y museos Adoption drivers of linked data and Semantic Web spreading in,Conferencia,2012.0
Metodos para el estudio de la actividad academica y cientifica de investigadores singulares,,2012.0
Cientificos y humanistas valencianos del s. XX,Universitat Politecnica de Valencia,2012.0
Informe preliminar para la conservacion y reutilizacion de los datos cientificos en Espana,,2012.0
Contenidos con futuro: evitar desastres informativos en el ecosistema de la web semantica,,2011.0
Linking document repositories directories and registries using RDF,,2011.0
The scientific communication and dissemination: the experience of the International Centre for Research in Information Strategy and Development,,2011.0
Fotografia y bancos de imagenes,El Profesional de la Informacion,2011.0
VESTIGIUM. Biblioteca digital de grandes cientificos y humanistas valencianos. Aplicacion a un autor: Eduardo Primo Yufera,Conferencia,2011.0
Identificacion salvaguarda y difusion en abierto del patrimonio de grandes cientificos y humanistas valencianos del siglo XX,,2011.0
Developing methods for extending repository services to increase the accessibility of OA documents in Library and Information Science,,2011.0
Linking document repositories directories and registries using RDF based services,,2011.0
Proyectos complementarios. Fotografia en acceso abierto,Conferencia,2010.0
La documentacion como servicio publico: estudios en homenaje a Adelaida Roman (Luis Rodriguez Yunta y Elea Gimenez Toledo coords.),PROFESIONAL DE LA INFORMACION,2010.0
Analisis de la frecuencia de carga en grandes repositorios centrales y repositorios institucionales,,2010.0
Analisis de la frecuencia de carga en grandes Repositorios centrales y Repositorios institucionales,,2010.0
The documentation as a public service: studies in honor of Roman Adelaide,PROFESIONAL DE LA INFORMACION,2010.0
E LIS poster for the Spanish Meeting Point at the Londons Online Conference 2009,,2009.0
La evaluacion de los cientificos en el curriculo del sistema de acreditacion nacional de Aneca,Anuario ThinkEPI,2009.0
Analisis de la presencia de Andalucia en E LIS,Boletin de la Asociacion Andaluza de Bibliotecarios,2009.0
Variation in Spanish authors names in university Open Access repositories with respect to different fields of knowledge,REVISTA ESPANOLA DE DOCUMENTACION CIENTIFICA,2009.0
OSTI DOE the source of energy information. Interview with Karen Spence,PROFESIONAL DE LA INFORMACION,2009.0
E LIS Meeting 2007: Enhancing the Access to LIS Literature: 13 14 de Noviembre Valencia Espana,Universitat Politecnica de Valencia,2009.0
Collaboration Between IRALIS and E LIS: Improving the Visibility of Authors Names in the Open Access World,Georgia Institute of Technology,2009.0
The Successful Promotion of Open Access within the International Community of Library and Information Science: E LIS,,2009.0
Indicadores de rendimiento para acciones de acceso abierto,,2008.0
Indicadores de rendimiento para acciones de acceso abierto,,2008.0
IRALIS: International Registry for Authors Links to Identify Scientists Benefits for Spanish scholars and academia,,2008.0
E LIS: Central repository on Library and Information Science,,2008.0
Politica bibliotecaria en Espana. Entrevista a MAa Antonia Carrato,PROFESIONAL DE LA INFORMACION,2008.0
Library policy in Spain. Interview with Antonia Carrato,PROFESIONAL DE LA INFORMACION,2008.0
The standardization of researchers curricula,PROFESIONAL DE LA INFORMACION,2008.0
Online information conference 2007,PROFESIONAL DE LA INFORMACION,2008.0
Scientific publishing in the European research area,El Profesional de la Informacion,2008.0
Implantacion de la Open Archives Initiative en Espana,Information Research,2008.0
Information standardization: the IraLIS contribution,PROFESIONAL DE LA INFORMACION,2007.0
Dspace and the standardization of the information: names of Spanish authors (Poster) CASPUR CILEA FAO Viale delle Terme di Caracalla, Food and Agriculture,2007.0
Business information sources on Spanish enterprises,PROFESIONAL DE LA INFORMACION,2007.0
El uso de Internet en las empresas cooperativas valencianas,,2007.0
Implantacion del protocolo Open Archives Initiative Protocol for Metadata Harvesting en Espana,,2007.0
Interoperatividad entre repositorios y proveedores de servicios 2: servicios,,2006.0
Iniciativas espanolas en OAI PMH: presente y proyectos inmediatos,,2006.0
Biblioteca Digital de Recursos de Informacion complemento al Portal de Matematicas de la Escuela de Caminos de la Universidad Politecnica de Valencia,,2005.0
Aula virtual de Prevencion de Riesgos,,2005.0
Desarrollo de una Biblioteca Digital como herramienta de apoyo a la Formacion a Distancia aplicada a las normas ISO 9000,,2005.0
El proyecto WinEcs: una vision practica para la implantacion de bibliotecas digitales,,2003.0
Red espanola de trabajos cientificos: estudio de viabilidad de la implantacion de una biblioteca digital y analisis de sus derechos de autor,,2002.0
La matricula universitaria de Mexico durante el siglo XVIII,,1999.0
Biblioteca de Sociales (algo mas que un edificio),No indexada,1999.0
VI Jornades Catalanes de Documentacio. 23 25 octubre de 1997,No indexada,1997.0
Networking en la comunidad biblio documental,PROFESIONAL DE LA INFORMACION,1950.0
Informatizacion de la informacion sanitaria. Un reto todavia pendiente en Espana,PROFESIONAL DE LA INFORMACION,1950.0
Open Data y Linked Open Data su influencia en el ambito de las bibliotecas y documentacion,PROFESIONAL DE LA INFORMACION,1950.0
XV jornadas bibliotecarias de Andalucia,,
Tipo de contribucion: poster,,
Informe tecnico,,
Menu principal,,
Acceso abierto a la fotografia. La implantacion de Open Archives Initiative Protocol for Metadata Harvesting,,
