"title","journal","year","otros_investigadores"
"Quantum Dynamics on the Worldvolume from Classical su (n) Cohomology","SIGMA. Symmetry, Integrability and Geometry: Methods and Applications",2008,"JM Isidro;P Fernández de Córdoba"
"Analysis of the temperature field in grinding: avoiding thermal damage","Journal of Engineering Mathematics,",2008,"JL González–Santander;J Pérez;PF de Córdoba;JM Isidro"
"Dirichlet branes and a cohomological definition of time flow","arXiv preprint arXiv:",2007,"JM Isidro;PF de Córdoba"
"Determinación de las preferencias de los clientes internacionales para la práctica del turismo rural en la República de Cuba","Instituto Universitario de Ciencias Politicas y Sociales. Universidad de La …",2005,"IA Camargo Toribio;P Fernández de Córdoba Castellá;I Orquín Serrano"
"Fundamentos de física cuántica para ingeniería","Universitat Politècnica de València, Serv. de publicaciones",2004,"PF de Córdoba Castellá;JFU Schölzel;D Tommasini"
"Δ excitation in -nucleus collisions","Physical Review C",1998,"JA Oller;E Oset;A De Pace;PF de Cordoba"
"Algoritmos de reconstrucción de funciones de distribución","Universidad Politécnica de Valencia, Servicio de Publicaciones",1996,"IM Tkachenko;MU Núñez;PF de Córdoba"
"(3He, t) reactions on unstable nuclei at intermediate energies","Nuclear Physics A",1995,"S Hirenzaki;PF de Córdoba;N Fukunishi;D Hirata;H Kitagawa;..."
"Estudio numérico de la evolución de un paquete de ondas en mecánica cuántica","Revista española de física",1993,"J Segura;PF de Córdoba Castellá"
"Combining Physics and Mathematics Learning: A Taylor Series Analysis of an Oscillating Magnetic Field","arXiv preprint arXiv:",2025,"S Ortuno-Molina;A Garmendia-Martinez;P Fernandez-de-Cordoba;..."
"Higher-Order Spectral Analysis and Artificial Intelligence for Diagnosing Faults in Electrical Machines: An Overview","Mathematics",2024,"ME Iglesias Martínez;JA Antonino-Daviu;L Dunai;JA Conejero;..."
"Unfolding wall turbulence","Results in Engineering",2024,"S Hoyas;R Vinuesa;M Oberlack;PF de Córdoba;JM Isidro;..."
"On the effect of the maximal proper acceleration in the inertia","Proceedings A",2024,"R Gallego Torromé"
"A Wireless Li-Fi-Based Signal Generator and Its Use in a Series RC Circuit","The Physics Teacher",2024,"FM Muñoz-Pérez;JC Castro-Palacio;J Guerra-Carmenate;..."
"AIoT-Based Cybernetic Framework for Environmental Risk Management in Mining Regions","",2024,"JA Taborda;MEI Martínez;PF de Cordoba"
"La tesis que me parió. Manual para abordar, elaborar y terminar un trabajo académico","Revista de la Academia Colombiana de Ciencias Exactas, Físicas y Naturales …",2024,"PF de Córdoba;VM Castaño"
"Big science in Latin America: accelerate particles and progress","Nature",2024,"VM Castaño;PF de Córdoba;JA Sans;G Violini"
"Spectral analysis of anomalous capacitance measurements in interleaving structures: study of frequency distribution in photomultipliers","Symmetry",2023,"V Milián-Sánchez;ME Iglesias-Martínez;JG Carmenate;..."
"Real-Time Indoor Air Quality Analysis using Recurrent Neural Networks: A Case Study of Environmental Variables","",2023,"RP CA;IM ME;JG Carmenate;E Balvis;P Fernández de Cordoba"
"Thermality of the zero-point length and gravitational selfduality","International Journal of Geometric Methods in Modern Physics",2023,"P Fernández de Córdoba;JM Isidro;R Roy"
"Smartphones para educar: hub de innovación en la enseñanza de física experimental usando los sensores de los teléfonos inteligentes","Encuentro Internacional de Educación en Ingeniería",2023,"J Taborda;JCC Palacio;PF de Córdoba Castellá"
"Multifractal Spectrum and Complex Cepstrum Analysis of Armature Currents and Stray Flux Signals for Sparking Detection in DC Motors","IEEE Transactions on Industry Applications",2023,"J Guerra-Carmenate;MEI Martínez;PMV Pla;JAA Daviu;L Dunai;..."
"Frequency Combs and Photonic Snakes","European Quantum Electronics Conference, ef_",2023,"SB Ivars;YV Kartashov;PF De Córdoba;JA Conejero;L Torner;C Milián"
"Bright and dark solitons in pure quartic Kerr resonators","European Quantum Electronics Conference, ef_p_",2023,"P Parra-Rivas;S Hetzel;YV Kartashov;PF De Córdoba;JA Conejero;..."
"Spacetime metric from quantum-gravity corrected Feynman propagators","arXiv preprint arXiv:",2023,"PF De Cordoba;JM Isidro;R Roy"
"Influence of the Flux Sensor Position for Rotor Fault Detection in WRIM: A Power Spectral Entropy Analysis","",2023,"JG Carmenate;MEI Martínez;JA Antonino-Daviu;PF de Cordoba;..."
"On the cosmological constant as a quantum operator","International Journal of Geometric Methods in Modern Physics",2023,"PF De Córdoba;RG Torromé;S Gavasso;JM Isidro"
"Editorial of the Special Issue “Skewed (Asymmetrical) Probability Distributions and Applications across Disciplines”","Symmetry",2023,"JC Castro-Palacio;P Fernández-de-Córdoba"
"Evaluation and Mathematical Analysis of a Four-Dimensional Lotka–Volterra-like Equation Designed to Describe the Batch Nisin Production System. Mathematics 2022, 10, 677","s Note: MDPI stays neu-tral with regard to jurisdictional claims in …",2022,"F Giménez-Palomares;P Fernández de Córdoba;JC Mejuto;..."
"Percentile Study of chi Distribution. Application to Response Time Data","MATHEMATICS",2020,"J Carlos Castro-Palacio;P Fernandez-de-Cordoba;JM Isidro;..."
"Contribution to the modelling of the light field distribution within Synechocystis sp. PCC 6803 cultures and its influence on cellular photosynthesis processes","Universitat Politècnica de València",2019,"PJ Fernández de Córdoba Castellá;S Rexroth;JF Urchueguía Schölzel"
"Integral Involving Bessel Functions Arising in Propagation Phenomena","Mathematics",2019,"YL Ratis;P Fernández de Córdoba;JM Isidro;R Jaime"
"Tablas de probabilidad acumulada para la distribución ex-Gaussiana","Nereis. Interdisciplinary Ibero-American Journal of Methods, Modelling and …",2018,"C Moret-Tatay;D Gamermann;PF de Córdoba"
"On the contact geometry and the Poisson geometry of the ideal gas","arXiv e-prints, arXiv:",2018,"P Fernandez de Cordoba;JM Isidro"
"Evaluación del déficit de atención en niños mediante el análisis de tiempos de respuesta","XXVI Congreso Universitario de Innovación Educativa en las Enseñanzas …",2018,"MH Guijarro;E Navarro-Pardo;D Alarcón;JCC Palacio;PF de Córdoba"
"An example of company-university cooperation: Mathematical modeling and numerical simulation of heat dissipation in led bulbs","Universidad de Oviedo",2018,"D Alarcón;E Balvis;R Bendaña;JA Conejero;P Fernández de Córdoba;..."
"On the Contact Geometry and the Poisson Geometry of the Ideal Gas","",2018,"I San Juan;J María;P Fernández de Córdoba"
"Tables for cumulative probability of the ex-Gaussian distribution","Nereis",2018,"MC Moret Tatay;D Gamermann;P Fernández de Córdoba Castellá"
"Mathematical modelling and experimental verification of the thermal insulation properties of coating solutions. Applications for Buildings","Reactive proactive, architecture",2018,"F Florez;JLH Calvet;PF de Córdoba Castellá"
"Boltzmann entropy, the holographic bound and Newtonian cosmology","Proceedings",2017,"PFD Córdoba;JM Isidro San Juan"
"Desarrollo de habilidades de modelación desde las ecuaciones más simples de la Hidrodinámica","Modelling in Science Education and Learning",2017,"JC Castro-Palacio;L Velázquez-Abad;MH Perea;E Navarro-Pardo;..."
"Análisis estadístico y modelado matemático del tiempo de respuesta en tareas de atención por sujetos con TDAH frente a sujetos CON","III Jornadas Doctorales Escuela Internacional de Doctorado de la Universidad …",2017,"MH Guijarro;JCC Palacio;EN Pardo;PF de Córdoba Castellá"
"Una experiencia de cooperación científica entre Cuba y España basada en la formación en matemáticas: Consideraciones para la construcción de un modelo efectivo","REVISTA DE INVESTIGACIONES",2016,"JCC Palacio;E Navarro-Pardo;D Acosta-Iglesias;A Vázquez-Martínez;..."
"La ecuación de Schrödinger en el contexto de la mecánica de fluidos","Revista Cubana de Física",2016,"D Cabrera;PJ Fernández De Córdoba Castellá;JM Isidro San Juan;..."
"Transparent Boundary Condition for Oseen-Frank Model. Application for NLC Cells With Patterned Electrodes","Journal of Physics: Conference Series",2015,"I Orquín-Serrano;J Vijande;FR Villatoro;A Ferrando;PF de Córdoba;..."
"Generation and evaluation of a genome-scale metabolic network model of synechococcus elongatus PCC7942","Metabolites. Basel. Vol.",2014,"J Triana Dopico;A Montagud Aquino;M Siurana Paula;..."
"La regla de Simpson con mallados generales e integrales impropias","Ciencias Matemáticas",2013,"JLG Santander;JM Isidro;MA García-March;PF de Córdoba;DA Iglesias"
"A modular synthetic device to calibrate promoters","Journal of Biological Systems",2012,"D Gamermann;A Montagud;P Aparicio;E Navarro;J Triana;FR Villatoro;..."
"Propuesta metodológica para medir el impacto de la capacitación en organizaciones turísticas cubanas: estudio de caso, provincia de Pinar del Río","Estudios Turísticos",2011,"FO Ordaz;IAC Toribio;PF de Córdoba Castellá"
"Methodological proposal for measuring the impact of training in Cuban tourist organizations. Case study in the province of Pinar del Rio.","",2011,"F Ortiz Ordaz;I Camargo Toribio;PF Córdoba Castellá"
"Modeling nonlinear waves in photonics, plasmonics and cold atoms","Óptica pura y aplicada. Revista en español de óptica y fotónica",2011,"A Ferrando;C Milián;D Ceballos;I Orquín;MÁ García March;..."
"El equipo Valencia-iGEM diseña y construye la primera pantalla biológica","Matematicalia",2010,"M Pitarch;J Crespo;A Hueso;G Marco;E Otero;C Palanca;S Rivera;..."
"Climatización geotérmica: una alternativa renovable para la refrigeración y calefacción de edificios","Montajes e instalaciones: Revista técnica sobre la construcción e ingeniería …",2008,"JFU Schölzel;PF de Córdoba Castellá"
"Photonic systems acting as magnetic solids","",2007,"A Ferrando;MA Garcia-March;M Zacares;PF de Cordoba"
"El fenómeno de las oscilaciones de neutrinos","Boletín de la Sociedad Mexicana de Física",2007,"JMR Rebolledo;PF de Córdoba Castellá"
"Neutrino masses and mixing parameters in a left-right model with mirror fermions","arXiv preprint hep-ph/",2006,"R Gaitán;A Hernández-Galeana;JM Rivera-Rebolledo;PF de Córdoba"
"On Coatmélec Lattices for Multivariate Polynomial Interpolation","",2006,"MA Garcıa-March;F Giménez;FR Villatoro;PF de Córdoba"
"Isis Alejandra Camargo Toribio","Número patrocinado por",2005,"PF de Córdoba Castellá;IO Serrano"
"Spatial effects in nonlinear photonic crystal fibers","Photonic Crystals and Fibers",2005,"A Ferrando;MA García-March;M Zacarés;PF de Córdoba;JA Monsoriu"
"Discrete-symmetry and angular pseudo-momentum in nonlinear photonic crystals","CLEO/Europe.",2005,"A Ferrando;M Zacares;MA Garcia-March;PF de Cordoba;D Binosi"
"Determination of the preferences of international customers for the practice of rural tourism in the Republic of Cuba","PASOS-REVISTA DE TURISMO Y PATRIMONIO CULTURAL",2005,"IA Camargo Toribio;PF de Cordoba Castella;I Orquin Serrano"
"STUDY OF THE HERITAGE OF THE TOWN OF VINALES, REPUBLIC OF CUBA, FOR THE INTRODUCTION OF RURAL TOURISM","CUADERNOS DE TURISMO",2005,"IA Camargo Toribio;PF de Cordoba Castella;A Valdez"
"Determination of the preferences of international clients for rural tourism experiences in the Republic of Cuba.","",2005,"IA Camargo Toribio;PF Córdoba Castellá;I Orquín Serrano"
"Modelo matemático del terreno. Aplicaciones forestales","Revista Forestal Baracoa",2005,"I Estévez Valdés;A Notario de la Torre;D Alvarez Lazo;..."
"Programa de acciones estratégicas para la introducción del turismo rural en la zona de Viñales, República de Cuba: análisis del caso gallego","Estudios turísticos",2004,"IAC Toribio;PF de Córdoba Castellá;IO Serrano;MÁ Labrador"
"Programme of strategic actions for the introduction of rural tourism in the area of Viñales, Republic of Cuba.","",2004,"IA Camargo Toribio;PF Córdoba Castellá;I Orquín Serrano;..."
"Simulation of Spatial Solitons in Photonic Crystal Fibers","AIP Conference Proceedings",2003,"A Ferrando;M Zacarés;P Andrés;P Fernández de Córdoba;D Binosi"
"Problema de rutas en caminos forestales considerando múltiples criterios","Anales de economía aplicada",2003,"OF Téllez;ML Gallego;PF de Córdoba Castellá;RC Fernández;..."
"Los neutrinos de una Supernova: El mecanismo de explosión de una supernova","Mundo científico",2002,"JM Rivera-Rebolledo;J Peltoniemi;PF de Córdoba Castellá"
"Ansatz independent solution of a soliton in a strong dispersion-management system","AIP Conference Proceedings",2001,"A Ferrando;M Zacarés;P Fernández de Córdoba"
"Routing problems revisited: path integral formalism and Monte Carlo methods","Computer Physics Communications",1999,"PF de Córdoba;LM García Raffi;JM Sanchis;A Ferrando"
"Computer simulation of the electromagnetic propagation in optical fibers using a novel biorthogonal-basis model method","Computer Physics Communications",1999,"A Ferrando;JJ Miret;E Silvestre;PF de Córdoba"
"The role of N* resonance in two pion production","",1998,"E Oset;JA Gomez Tejedor;F Cano;L Alvarez-Ruso;JA Oller;S Hirenzaki;..."
"Delta excitation in K+-nucleus collisions","",1998,"JA Oller Berber;E Oset Báguena;A De Pace;P Fernández de Córdoba"
"Electrical Conductivity of Strongly Coupled Model and Real Plasmas","Strongly Coupled Coulomb Systems",1998,"IM Tkachenko;P Fernández de Córdoba"
"Modeling of the Electronic Static Local Field Correction","Strongly Coupled Coulomb Systems",1998,"IM Tkachenko;P Fernández de Córdoba;JM Belda"
"THE ROLE OF N* RESONANCES IN TWO PION PRODUCTION","Perspectives In Hadronic Physics-Proceedings Of The Conference",1997,"E Oset¹;JAGTF Cano¹;S Hirenzaki;PF de Córdoba;L Alvarez-Ruso¹;..."
"N* RESONANCES AND 2π PRODUCTION","N* Physics-Proceedings Of The Fourth Cebaf/int Workshop",1997,"E Oset¹;JAGTF Cano¹;S Hirenzaki;PF de Córdoba;L Alvarez-Ruso¹;..."
"Algoritmos de cálculo de funciones especiales basados en el método de las fracciones continuas","Universitat Politècnica de València",1997,"PF de Córdoba Castellá"
"Algoritmos de cálculo de funciones de bessel","Universidad Politécnica de Valencia, Servicio de Publicaciones",1997,"PF de Córdoba;JJS Sala;MU Núñez"
"Roper excitation in ({alpha},{alpha}) collisions on the proton","",1996,"E Oset;S Hirenzaki;P Fernandez de Cordoba"
"Lepton Scattering on Nuclei at x> 1 and the Nucleon Spectral Function","arXiv preprint nucl-th/",1996,"PF de Córdoba;E Marco;H Müther;E Oset;A Faessler"
"Roper excitation in (a, a) collisions on the proton","JOURNEES D'ÉTUDES SATURNE",1996,"E Oset;S Hirenzaki;PF de Cordoba"
"Oscilaciones de neutrinos: el momento magnético del neutrino","Revista española de física",1996,"JJS Sala;PF de Córdoba Castellá"
"Introducción a los métodos Monte Carlo","Universidad Politécnica de Valencia, Servicio de Publicaciones",1996,"RC Carrasco;PF de Córdoba"
"Mesonic and binding contributions to the EMC effect in a relativistic many-body approach","",1996,"E Marco Rubio;E Oset Báguena;P Fernández de Córdoba"
"Narrow Bound States in Light and Medium Sigma Hypernuclei","Anales de Fisica",1996,"C Fernandez"
"Coherent meson production","Physics With Gev-particle Beams-Proceedings Of The International Conference",1995,"E Oset;PF de Córdoba;MJ Vicente-Vacas"
"Coherent and incoherent pion production in light and heavy ion reactions","Multiparticle Correlations And Nuclear Reactions, Corinne Ii",1995,"E Oset;MJ Vicente-Vacas;B Lopez-Alvaredo;P Fernandez de Cordoba"
"Parámetros termodinámicos y cinéticos de plasmas de descarga","Universidad Politécnica de Valencia, Servicio de Publicaciones",1995,"PF de Córdoba;IM Tkachenko"
"Análisis de la evolución de un sistema confinado en mecánica cuántica mediante una descomposición de la función de onda en autofunciones","Revista española de física",1995,"DG Peiró;J Segura;CF Talavera;PF de Córdoba Castellá"
"THE (³He, t) AND (p, n) REACTIONS IN THE DELTA EXCITATION REGION","Delta Excitation In Nuclei-Proceedings Of The",1994,"E Oset;PF de Córdoba;MJ Vicente-Vacas;J Nieves"
"Inclusive (He,t) reaction on nuclei","P",1994,"P Fernández de Córdoba;MJ Vicente-Vacas;E Oset"
"A Review on mesonic decay of Lambda hypernuclei","",1994,"E Oset Báguena;P Fernández de Córdoba;JM Nieves Pamplona;..."
"A set of integrals with Bessel functions useful in Intermediate Energy Physics","Anales de Fisica",1994,"P Fernández de Córdoba;YL Ratis"
"Coherent pion production in relativistic proton nucleus collisions","P",1992,"E Oset;MJ Vicente-Vacas;J Nieves;P Fernández de Córdoba"
"Charge exchange reactions in nucleons and nuclei in hadron collisions","P",1992,"P Fernández de Córdoba"
"Projectile and target delta excitation in the ([sup 3] He, t) and ([sup 3] He,[sup 3] He) reactions","Nuclear Physics, A;(Netherlands)",1992,"P Fernandez de Cordoba;E Oset"
"PROJECTILE AND TARGET DELTA EXCITATION IN REACTIONS INDUCED BY LIGHT IONS","Pions In Nuclei-Proceedings Of The International Workshop",1992,"PF de Córdoba"
"Excitaciones de espin-isospin en nucleones y nucleos","Excitaciones de espin-isospin en nucleones y nucleos",1992,"PJ FERNANDEZ DE CORDOBA CASTELLA"
"Excitaciones de espin-isospin en nucleones y nucleos","Universitat de València",1992,"PF de Córdoba Castellá"
"Can one measure the occupation number with a. Lambda. mesonic decay in nuclei","AIP Conference Proceedings (American Institute of Physics);(United States …",1991,"P Fernández de Córdoba;E Oset"
"NARROW BOUND STATES IN LIGHT AND MEDIUM & HYPERNUCLEI","Particle Production Near Threshold: Nashville, in",1991,"PF de Córdoba;E Oset;LL Salcedo"
" mesonic decay in nuclei and the occupation number","",1990,"P Fernández de Córdoba;E Oset"
"DIAGONALIZACIÓN DE ENDOMORFISMOS. APLICACIONES DE LA DIAGONALIZACIÓN DE MATRICES","",NA,"P Mayo;P Castañeda;S Abraham;PF de Córdoba;J Pérez"
"SISTEMA DE ECUACIONES DIFERENCIALES COMO MODELOS DE PROBLEMAS DE REDES ELÉCTRICAS","",NA,"PC Porras;PF de Córdoba;AQ Silverio;EH Vargas"
"Materials Applicable to an Axially-Laminated Synchronous Reluctance Machine Considering Mechanical and Electromagnetic Aspects............... A. Credo, E. Kurvinen, I. Petrov …","",NA,"MEI Martınez;PMV Pla;JAA Daviu;L Dunai;JA Conejero;PF de Córdoba;..."
"Photonic Snake States","",NA,"SB Ivars;YV Kartashov;PF de Córdoba"
"Molecular dynamics simulations of cavity formation in gold nanoparticles upon ultrashort laser irradiation","",NA,"JC Castro-Palacio;O Peña-Rodriguez;PF de Córdoba;..."
"Tables for cumulative probability of the ex-Gaussian distribution Tablas de probabilidad acumulada para la distribución ex-Gaussiana","",NA,"C Moret-Tatay;D Gamermann;PF de Córdoba"
"Calculation of Some Integrals Arising in Heat Transfer in Geothermics","Mathematical Problems in Engineering",NA,"S JLG;PC Porras;I JM;PF de Córdoba"
"HERRAMIENTA PARA LA OPTIMIZACIÓN DE FLUJOS METABÓLICOS EN UN SISTEMA BIOLÓGICO.","",NA,"ZH Martínez;RA Jaime-Infante;J Triana-Dopico;OF Tellez;..."
"EL CUIDADOR FAMILIAR: RELACIÓN ENTRE LA INSATISFACCIÓN CON EL CUIDADO Y LA CARGA","",NA,"A Vázquez-Martínez;E Navarro-Pardo;NF Robaina;..."
"SISTEMA PARA EL DIAGNÓSTICO DE FALLOS EN MÁQUINAS ELÉCTRICAS CON TERMINAL ANDROID UTILIZANDO EL RUIDO ACÚSTICO DEL MOTOR SYSTEM FOR FAULTS DIAGNOSTICS OF ELECTRICAL MACHINES …","",NA,"MLA Arteaga;MEI Martínez;CEM Nsing;PF de Cordoba"
"Remarks on the Representation Theory of the Moyal Plane","Advances in Mathematical Physics",NA,"I JM;PF de Córdoba;RR JM;S JLG"
"Construction and analysis of a genome scale metabolic model for the cyanobacteria Synechocystis sp. PCC6803","",NA,"A Montagud;PJF de Córdoba;E Navarro;KR Patil;JF Urchueguıa"
"THE LEFT-RIGHT MIRROR MODEL: A SHORT REVIEW","",NA,"PF de Córdoba;R Gaitán;A Hernández-Galeana;JM Rivera-Rebolledo"
"ANÁLISIS Y DISE O DE FIBRAS MICROESTRUCTURADAS, DISPOSITIVOS FOT NICOS Y GUíAS","",NA,"A Ferrando;E Silvestre;M Zacarés;P Andrés;MV Andrés;B Gimeno;..."
"Una Reflexi’on sobre las Nuevas Tecnolog’ias en la Ensenanza","",NA,"C Gastaldi;PF de Córdoba;M Urrea;JL Llorens"
"SOLITONES ESPACIALES EN FIBRAS DE CRISTAL FOTÓNICO","",NA,"M Zacarés;A Ferrando;P Andrés;PF de Córdoba;F Giménez;D Binosi;..."
"P102: Experimental and Modeling Analysis of Synechocystis sp. PCC 6803 Growth","",NA,"M Lopo;A Montagud;E Navarro;I Cunha;A Zille;PF de Córdoba;..."
"PROBLEMAS DE RUTAS EN CAMINOS FORESTALES CONSIDERANDO MÚLTIPLES CRITERIOS","",NA,"RC Fernández;ML Gallego;JM Luque;PF de Córdoba;BS Castillo;..."
"Feature Extraction and Similarity of Movement Detection during Sleep, Based on Higher Order Spectra and Entrop y of the Actigraphy Signal: Results of the Hispanic Community …","",NA,"IM ME;JM García-Gomez;C Sáez;P Fernández de Córdoba;A Conejero"
"APORTES METODOLÓGICOS PARA LA INTRODUCCIÓN DEL TURISMO RURAL EN LA REPÚBLICA DE CUBA. ESTUDIO DE CASO: ZONA TURÍSTICA DE VIÑALES","",NA,"IAC Toribio;PF de Córdoba Castellá"
"Informe sobre la función hybrd. f","",NA,"MJP Quiles;PF de Córdoba Castellá;SH Calvo;FV Machuca"
