"title","journal","year","otros_investigadores"
"Collaboration Between IRALIS and E-LIS: Improving the Visibility of Author's Names in the Open Access World","Georgia Institute of Technology",2009,"I Subirats;T Baiget;A Ferrer-Sapena;F Peset-Mancebo;..."
"Collaboration between IraLIS and E-LIS: Improving the visibility of author's names in the open access world","",2009,"I Subirats-Coll;T Baiget;A Ferrer-Sapena;F Peset;JM Rodríguez-Gairín"
"The Successful Promotion of Open Access within the International Community of Library and Information Science: E-LIS","",2009,"I Subirats-Coll;F Peset;D Pavelic"
"Indicadores de rendimiento para acciones de acceso abierto","",2008,"F Peset Mancebo;M Moreno;A Ferrer"
"Indicadores de rendimiento para acciones de acceso abierto","",2008,"F Peset;M Moreno;A Ferrer"
"IRALIS: International Registry for Authors-Links to Identify Scientists Benefits for Spanish scholars and academia","",2008,"F Peset;A Ferrer-Sapena"
"E-LIS: Central repository on Library and Information Science","",2008,"F Peset;A Ferrer-Sapena"
"CatalogaciÃ³n, sÃ; pero, Â¿ cÃ³mo?","Anuario ThinkEPI",2008,"F Peset;TÃ s Baiget"
"Política bibliotecaria en España. Entrevista a MÂª Antonia Carrato","Profesional de la información",2008,"F Peset"
"Library policy in Spain. Interview with Antonia Carrato","PROFESIONAL DE LA INFORMACION",2008,"F Peset"
"The standardization of researcher's curricula","PROFESIONAL DE LA INFORMACION",2008,"JM Baez;F Peset;F Nunez;A Ferrer"
"B. 7. Catalogacion, si; pero,? como?","Anuario Think EPI",2008,"F Peset;T Baiget"
"Online information conference 2007","Profesional de la información",2008,"T Baiget;F Peset"
"Scientific publishing in the European research area","El profesional de la información",2008,"F Peset"
"Implantación de la Open Archives Initiative en España","Information Research",2008,"MFP Mancebo;AF Sapena"
"Information standardization: the IraLIS contribution","PROFESIONAL DE LA INFORMACION",2007,"T Baiget;JM Rodriguez-Gairin;F Peset;I Subirats;A Ferrer-Sapena"
"Dspace and the standardization of the information: names of Spanish authors (Poster)","CASPUR CILEA FAO, Viale delle Terme di Caracalla, Food and Agriculture …",2007,"F Peset;A Ferrer;T Baiget;JM Rodríguez-Gairin"
"Business information sources on Spanish enterprises","PROFESIONAL DE LA INFORMACION",2007,"A Ferrer;F Peset"
"El uso de Internet en las empresas cooperativas valencianas","La sociedad cooperativa",2007,"AF Sapena;JA Ontalba;MFP Mancebo"
"Implantación del protocolo Open Archives Initiative-Protocol for Metadata Harvesting en España","",2007,"F Peset;A Ferrer-Sapena"
"Interoperatividad entre repositorios y proveedores de servicios 2: servicios","",2006,"F Peset;J Prats Prat"
"Iniciativas españolas en OAI-PMH: presente y proyectos inmediatos","",2006,"F Peset"
"Biblioteca Digital de Recursos de Información, complemento al Portal de Matemáticas de la Escuela de Caminos de la Universidad Politécnica de Valencia","",2005,"F Peset;M Cabrera-Méndez;N Lloret-Romero"
"Aula virtual de Prevención de Riesgos","",2005,"M Cabrera Méndez;N Lloret Romero;F Peset"
"Desarrollo de una Biblioteca Digital como herramienta de apoyo a la Formación a Distancia aplicada a las normas ISO 9000","",2005,"N Lloret Romero;M Cabrera Méndez;F Peset"
"El proyecto WinEcs: una visión práctica para la implantación de bibliotecas digitales","",2003,"F Peset;A Ferrer-Sapena;N Lloret Romero;L Tolosa Robledo;..."
"Red española de trabajos científicos: estudio de viabilidad de la implantación de una biblioteca digital y análisis de sus derechos de autor","",2002,"F Peset;JM Barrueco Cruz;I Subirats-Coll;N Noverges Doménech;..."
"La matrícula universitaria de México durante el siglo XVIII","",1999,"MF Mancebo Alonso;F Peset Mancebo;M Peset"
"Biblioteca de Sociales (algo más que un edificio)","Métodos de información",1999,"EC Catalá;FP Mancebo;CB Furió"
"VI Jornades Catalanes de Documentació. 23-25 octubre de 1997","Métodos de información",1997,"E Costa;F Peset"
"Networking en la comunidad biblio-documental","Profesional de la información",1950,"F Peset;A Ferrer;T Baiget"
"Informatización de la información sanitaria. Un reto todavía pendiente en España","Profesional de la información",1950,"RA Benavent;AF Sapena;F Peset"
"Open Data y Linked Open Data, su influencia en el ámbito de las bibliotecas y documentación","Profesional de la información",1950,"A Ferrer-Sapena;F Peset-Mancebo;I Subirats-Coll"
"XV JORNADAS BIBLIOTECARIAS DE ANDALUCÍA","",NA,"T Baiget;J Alonso-Arévalo;A Ferrer-Sapena;F Peset"
"Tipo de contribución: póster","",NA,"F Peset;CV Cabo;DA Mora;R Aleixandre-Benavent;A Ferrer-Sapena;..."
"Informe técnico","",NA,"JA Millán;E Giménez;J Mañana;CM Tejada;S Yubero;E Larrañaga;..."
"Menú principal","",NA,"F Peset;A Doñate-Cifuentes;A Ferrer-Sapena"
"ACCESO ABIERTO A LA FOTOGRAFÍA. LA IMPLANTACIÓN DE OPEN ARCHIVES INITIATIVE-PROTOCOL FOR METADATA HARVESTING","",NA,"M Moreno;F de la Puente;P Benlloch;A Domeño;A Ferrer;F Peset"
