"title","journal","year","otros_investigadores"
"Translation invariant maps on function spaces over locally compact groups","Journal of Mathematical Analysis and Applications",2019,"A Defant;M Mastyło;EA Sánchez-Pérez;I Steinwart"
"Vector valued information measures and integration with respect to fuzzy vector capacities","Fuzzy Sets and Systems",2019,"EAS Pérez;R Szwedek"
"Equivalent norms in a Banach function space and the subsequence property","arXiv preprint arXiv:",2018,"JM Calabuig;MF Unzueta;F Galaz-Fontes;EAS Pérez"
"Factorization of Lipschitz operators on Banach function spaces","Mathematical Inequalities and Applications",2018,"D Achour;E Dahia;P Rueda;EAS Perez;R Yahi"
"Detección y prevención de las malas prácticas y la corrupción desde la perspectiva de las matemáticas","Revista internacional de transparencia e integridad",2018,"JM Calabuig;H Falciani;A Ferrer Sapena;LM García-Raffi;E Raso;..."
"Choquet type L1-spaces of a vector capacity","Fuzzy Sets and Systems",2017,"O Delgado;EAS Pérez"
"Differentiability of  of a vector measure and applications to the Bishop–Phelps–Bollobás property","Revista de la Real Academia de Ciencias Exactas, Físicas y Naturales. Serie …",2017,"L Agud;JM Calabuig;S Lajara;EA Sánchez-Pérez"
"Factorization of (q,p)-summing polynomials through Lorentz spaces","Journal of Mathematical Analysis and Applications",2017,"M Mastyło;P Rueda;EAS Pérez"
"Vector-valued impact measures and generation of specific indexes for research assessment","Scientometrics",2016,"JM Calabuig;A Ferrer-Sapena;EA Sánchez-Pérez"
"The Köthe dual of an abstract Banach lattice","Journal of Function Spaces",2013,"E Jiménez Fernández;MA Juan;EA Sánchez-Pérez"
"Lattice Copies of ℓ2  in L1 of a Vector Measure and Strongly Orthogonal Sequences","Journal of Function Spaces",2012,"E Jiménez Fernández;EA Sánchez Pérez"
"Redes neuronales y algoritmos genéticos en la docencia en las escuelas de ingenieros: Un problema práctico de diseño de pantallas acústicas","Modelling in Science Education and Learning",2010,"JF Capdevila;JM Ruiz;JL Salinas;EA Sánchez-Pérez"
"Ordered representations of spaces of integrable functions","Positivity",2009,"A Fernández;F Mayoral;F Naranjo;EA Sánchez–Pérez"
"Duality in spaces of p-integrable functions with respect to a vector measure","Ph. D. Dissertation, Universidad Politécnica de Valencia, Valencia",2009,"IF Palomares;EAS Pérez"
