title,journal,year,otros_investigadores
A theorem of insertion and extension of functions for normal spaces,Archiv der Mathematik,1993.0,M Lopez-Pellicer;S Romaguera;A Gutierrez
An ordered suprabarrelled space,Journal of the Australian Mathematical Society,1991.0,JC Ferrando;M Lopez-Pellicer
On linearly topologized spaces and -spaces,Portugaliae mathematica,1991.0,LM Sanchez Ruiz;M Lopez Pellicer
Immersion in products of regular topological spaces,Archiv der Mathematik,1983.0,M Lopez-Pellicer;E Tarazona
Sobre la existencia de las topologias Tf regulares,Collectanea Mathematica,1978.0,JAL Molina;ML Pellicer
"Characteristics of the Mackey topology for abelian topological groups, Chapter 7 of the book:“Descriptive Topology and Functional Analysis” Eds: Juan Carlos Ferrando and Manuel ...",Springer Proceedings in Mathematics and Statistics,,JMD Nieto;E Martın-Peinador
Classifying topologies through G-bases,Axioms,2022.0,JC Ferrando;M Lopez-Pellicer
Laurent Schwartz (1915-2002). Resumen de su vida y obra matematica,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2018.0,M Lopez Pellicer
Two Classes of Metrizable Spaces -Invariant,Descriptive Topology and Functional Analysis: In Honour of Jerzy Kakol’s ...,2014.0,M Lopez-Pellicer
Descriptive Topology and Functional Analysis: In Honour of Jerzy Kakol's 60th Birthday,Springer,2014.0,ML Pellicer;JC Ferrando
The density character of the space Cp (X),Descriptive Topology and Functional Analysis,2014.0,MM Guillermo;JC Ferrando;M Lopez-Pellicer
Compactness and Distances to Spaces of Continuous Functions and Frechet Spaces,Descriptive Topology and Functional Analysis: In Honour of Jerzy Kakol’s ...,2014.0,C Angosto;M Lopez-Pellicer
NOTE ABOUT LINDELOF Σ-SPACES υX,Bull. Aust. Math. Soc,2012.0,JKA KOL;M LOPEZ-PELLICER
Ramanujan: Un matematico ejemplar para todos,ConCIENCIAS. digital: revista de divulgacion cientifica de las Facultad de ...,2012.0,ML Pellicer
Corson’s Property (C) and Tightness,Descriptive Topology in Selected Topics of Functional Analysis,2011.0,J Kakol;W Kubis;M Lopez-Pellicer;J Kakol;W Kubis;M Lopez-Pellicer
La obra de Euler: tricentenario del nacimiento de Leonhard Euler (1707-1783),Instituto de Espana,2009.0,AG Tixaire;JMS Ron;ML Pellicer
Oriente y Occidente en la Formacion de la Ciencia,"REAL ACADEMIA DE CIENCIAS EXACTAS, FISICAS Y NATURALES",2005.0,M Lopez Pellicer
Bounded tightness for locally convex spaces and spaces C (X),Journal of mathematical analysis and applications,2004.0,JC Ferrando;J Kakol;ML Pellicer
Complemented copies of c0 in C0 (Ω).,RACSAM,2001.0,JC Ferrando;M Lopez Pellicer
A Bator's question on dual Banach spaces,Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales,1999.0,ML Pellicer
Banach.,Historia de la Matematica,1998.0,ML Pellicer
ON THE IDEAL OF ALL SUBSETS ON N OF DENSITY ZERO,Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales,1998.0,JC Ferrando;ML Pellicer
Metrizable barrelled spaces,Bulletin of the American Mathematical Society,1997.0,J Kakol;JC Ferrando;M Lopez Pellicer;LM Sanchez Ruiz
On exhaustive vector measures,Revista Colombiana de Matematicas,1994.0,JC Ferrando;M Lopez-Pellicer
Clases de toneiacion y medidas acotadas,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",1990.0,ML Pellicer
A generalization of Tong's theorem and properties of pairwise perfectly normal spaces,Journal of the Australian Mathematical Society,1985.0,M Lopez-Pellicer;A Gutierrez
Una nota sobre la propiedad de Blumberg.,Revista de la Real Academia de Ciencias Exactas Fisicas y Naturales,1984.0,M Lopez Pellicer
Covering properties in spaces of continuous functions,PROCEEDINGS BOOK,2024.0,JC Ferrando;S Lopez-Alfonso;M Lopez-Pellicer;S Moll-Lopez
Compact Resolutions and Analyticity,Mathematics,2024.0,S Lopez-Alfonso;M Lopez-Pellicer;S Moll-Lopez
Covering properties of ,AIMS Mathematics,2024.0,JC Ferrando;M Lopez-Pellicer;S Moll-Lopez
Two Velichko-like Theorems for C(X),Mathematics,2023.0,S Lopez-Alfonso;M Lopez-Pellicer;S Moll-Lopez
Revisiting Mazur separable quotient problem (1932).,Mathematical Foundations of Computing,2023.0,M Lopez-Pellicer;S Lopez-Alfonso;S Moll-Lopez
"Functional Analysis and Continuous Optimization: In Honour of Juan Carlos Ferrando's 65th Birthday, Elche, Spain, June 16–17, 2022",Springer Nature,2023.0,JM Amigo;MJ Canovas;MA Lopez-Cerda;M Lopez-Pellicer
The Mathematical Research of Juan Carlos Ferrando Check for updates,Functional Analysis and Continuous Optimization: In Honour of Juan Carlos ...,2023.0,M Lopez-Pellicer
Equivalences with the separable quotient problem,Proceedings Book of the,2022.0,S Lopez-Alfonso;M Lopez-Pellicer;S Moll-Lopez
A Survey on Valdivia Open Question on Nikodym Sets,Mathematics,2022.0,S Lopez-Alfonso;M Lopez-Pellicer;S Moll-Lopez;LM Sanchez-Ruiz
"On Nikodym, Grothendieck, Vitali-Hahn-Saks and Valdivia measure theorems",BOOK OF ABSTRACTS,2022.0,S LOPEZ-ALFONSO;M LOPEZ-PELLICER;S MOLL-LOPEZ
The Mathematical Research of Juan Carlos Ferrando,International Meeting on Functional Analysis and Continuous Optimization,2022.0,M Lopez-Pellicer
Jorge Juan y Antonio de Ulloa en el problema de la forma de la Tierra,"Revista de la Real Academia de Ciencias Exactas, Fisicas y Naturales",2022.0,M Lopez Pellicer;G Mora Martinez
"Baire-type properties in c0 (Ω, X)",PROCEEDINGS BOOK OF MICOPAM,2021.0,M Lopez-Pellicer;S Lopez-Alfonso;S Moll-Lopez
Some Applications of Grothendieck Sets,BP International,2020.0,JC Ferrando;S Lopez-Alfonso;M Lopez-Pellicer
On the Grothendieck property for algebras of sets,Book of proceedings,2019.0,JCF Perez;ML Pellicer;SL Alfonso
