title,journal,year,otros_investigadores
GRAPH DISTANCES FOR DETERMINING INTER-ENTITIES RELATIONS: A TOPOLOGICAL APPROACH TO FRAUD DETECTION (WORK IN PROGRESS),,,JM Calabuig;H Falciani;A Ferrer-Sapena;LM Garcia-Raffi;...
The compliance to FAIR principles of shared data in addiction research,Scientometrics,2025.0,A Sixto-Costoya;A Ferrer-Sapena;R Aleixandre-Benavent;F Peset;...
Perception and Reuse of Open Data in the Spanish University Teaching and Research Community,Data,2024.0,C Vidal-Cabo;EA Sanchez-Perez;A Ferrer-Sapena
Los estudios de futurizacion:¿ moda o consolidacion y maduracion de metodologias de prospectiva?,Anuario ThinkEPI,2024.0,A Ferrer-Sapena;A Sixto-Costoya
"Exploring stereotypes, bias, and expectations of women in the open data context","Gender, Technology and Development",2024.0,LR Romero-Dominguez;A Sixto-Costoya;A Ferrer-Sapena
Guia practica¿ Como abrir los algoritmos publicos?. Recomendaciones para la implantacion de registros de algoritmos publicos,Universitat Politecnica de Valencia-Universitat de Valencia,2024.0,JM Calabuig Rodriguez;L Cotino Hueso;A Ferrer-Sapena;...
"Interview transcripts for the study entitled"" Exploring stereotypes, bias, and expectations of women in the open data context""","Interview transcripts for the study entitled"" Exploring stereotypes, bias ...",2024.0,LR Romero Dominguez;A Sixto-Costoya;A Ferrer-Sapena
Different perspectives on open data in agriculture: a case study on olive oil,Journal of Information Economics,2024.0,AF Sapena;E Erdogan;EJ Fernandez;ES Arnau;EAS Perez;CV Cabo
FAIR degree assessment in agriculture datasets using the F-UJI tool [Dataset],Figshare,2023.0,L Petrosyan;R Aleixandre-Benavent;F Peset;JC Valderrama-Zurian;...
¿ Tienen ideologia los datos abiertos?,Infonomy,2023.0,A Ferrer-Sapena;E Sanchez-Arnau
"Digital technology, GAFA companies and the changing business world: growth trends in the ethereal economy 20 years later",Technium Soc. Sci. J.,2023.0,E Sanchez-Arnau;A Ferrer-Sapena;EA Sanchez-Perez
The quality of shared datasets in agriculture: a further step in the study of shared data quality,,2022.0,L Petrosyan;A Sixto-Costoya;F Peset;A Ferrer-Sapena;...
The quality of shared datasets in agriculture: a further step in the study of shared data quality.,,2022.0,P Luiza;SC Andrea;VZ Juan-Carlos;F Peset;A Ferrer-Sapena;...
El dato como expresion de la realidad,,2022.0,A Ferrer-Sapena
Unbiased indicators of hospitals occupancy during the COVID-19 pandemy: Unbiased indicators of hospitals occupancy during the COVID-19 pandemy,Studies of Applied Economics,2022.0,EJ Fernandez;MDF Motilva;AF SapenA;EAS Perez
¿ Cuanto de abiertos son los datos de investigacion en el area agricola?,,2022.0,L Petrosyan;A Garcia-Garcia;F Peset;A Ferrer-Sapena;...
"Dataset created in the context of the project"" Stable methodologies to evaluate and measure quality, interoperability, blockchain and reuse of open data in the agricultural field""","Dataset created in the context of the project"" Stable methodologies to ...",2022.0,B Ortiz-Campos;E Tendero;JC Valderrama-Zurian;...
