title,journal,year,otros_investigadores
Frequency Combs and Photonic Snakes,"European Quantum Electronics Conference, ef_",2023.0,SB Ivars;YV Kartashov;PF De Cordoba;JA Conejero;L Torner;C Milian
Bright and dark solitons in pure quartic Kerr resonators,"European Quantum Electronics Conference, ef_p_",2023.0,P Parra-Rivas;S Hetzel;YV Kartashov;PF De Cordoba;JA Conejero;...
High-order resonances of solitons in a passive coherently driven cavity with a parabolic potential,,2023.0,Y Sun;P Parra-Rivas;C Milian;M Ferraro;F Mangini;S Wabnitz
Dissipative light bullet attractor in a passive coherently driven multimode Kerr cavity,"CLEO: Fundamental Science, FTu",2023.0,Y Sun;P Parra-Rivas;C Milian;YV Kartashov;M Ferraro;F Mangini;...
"Spatiotemporal light bullets, breathers, and collapse in coherently driven passive nonlinear cavities with parabolic potentials","Real-time Measurements, Rogue Phenomena, and Single-Shot Applications VIII ...",2023.0,Y Sun;P Parra-Rivas;C Milian;YV Kartashov;M Ferraro;F Mangini;...
Cumulative effects in high-repetition-rate filaments,International Symposium on Filamentation,2022.0,W TJ;E MH;I Afxenti;D Adamou;C Milian;D AC;Y Leng;D JC;D Faccio;...
Ecofriendly Perovskites with Giant Self-Defocusing Optical,,2021.0,I Suarez;JP Martinez-Pastor;MF Oszajca;NA Luchinger;B Graves;...
Kapitza pendulum effect with overclocked Raman comb solitons in a microring resonator,"European Quantum Electronics Conference, ed_p_",2019.0,DN Puzyrev;NV Alexeeva;IV Barashenkov;BA Malomed;C Milian;...
Dispersive wave emission from dark solitons and their collision in optical fibers,Days on Diffraction,2018.0,T Marest;CM Arabi;M Conforti;A Mussot;A Kudlinski;C Milian;...
Cavitation dynamics induced by laser superfilaments in water,"The European Conference on Lasers and Electro-Optics, CM_P_",2017.0,V Jukna;C Milian;A Mysyrowicz;A Couairon;A Houard
Supercontinuum generation with bright and dark solitons in optical fibers,arXiv preprint arXiv:,2016.0,C Milian;T Marest;A Kudlinski;DV Skryabin
Guiding Discharges along Curved Paths,"Laser Science, LM",2015.0,M Clerici;Y Hu;P Lassonde;C Milian;A Couairon;D Christodoulides;...
Acoustic sources in water designed and triggered by optical filamentation,"The European Conference on Lasers and Electro-Optics, CD_P_",2015.0,C Milian;V Jukna;A Couairon;A Houard;A Mysyrowicz
Imaging Energy Deposition of Femtosecond Pulses in Raman-Active Materials,"The European Conference on Lasers and Electro-Optics, CM_",2015.0,S Minardi;C Milian;D Majus;A Gopal;G Tamosauskas;A Couairon;...
Underdense channels generated in air by energetic femtosecond laser pulses,"European Quantum Electronics Conference, EE_P_",2015.0,G Point;C Milian;A Couairon;A Mysyrowicz;A Houard
Guiding Discharges Around Obstacles,"The European Conference on Lasers and Electro-Optics, CD_",2015.0,M Clerici;Y Hu;P Lassonde;C Milian;A Couairon;D Christodoulides;...
Bessel Vortex Filaments for Laser Material Processing,"European Quantum Electronics Conference, EE_",2015.0,C Xie;V Jukna;C Milian;R Giust;T Itina;A Couairon;JM Dudley;...
Accelerating and locked Raman solitons in micro-ring resonators: Role in supercontinuum generation,"European Quantum Electronics Conference, EF_",2015.0,C Milian;AV Gorbach;M Taki;DV Skryabin
Laser guided curved electric discharges,,2015.0,M Clerici;Y Hu;P Lassonde;C Milian;A Couairon;D Christodoulides;...
Bessel filamentation in glass,SPIE Photonics West,2015.0,C Xie;V Jukna;IO Idrissi;C Milian;R Giust;L Furfaro;P Lacourt;...
Curved and self-healing discharges guided by optical beams,"Latin America Optics and Photonics Conference, LTu",2014.0,M Clerici;Y Hu;P Lassonde;C Milian;A Couairon;D Christodoulides;...
Interferometric analysis of plasmas induced by filamentation guided electric discharges in air,,2014.0,G Point;Y Brelet;C Milian;L Arantchouk;B Prade;J Carbonnel;...
Filamentation with Bessel beams and Bessel vortices,ISUILS,2014.0,A Couairon;V Jukna;C Milian;CL Arnold;S Akturk;A Mysyrowicz;...
"Bessel beam propagation in transparent solids for micromachining applications: theory, simulations and experiments",The,2014.0,A Couairon;V Jukna;C Milian;CL Arnold;S Akturk;A Mysyrowicz;...
Imaging Ultrafast Light-Matter Interaction with Inverse Raman Scattering,"Optical Sensors, JM",2014.0,S Minardi;D Majus;A Gopal;G Tamosauskas;C Milian;A Couairon;...
Study of the interaction between multiple filaments in air,"CLEO: QELS_Fundamental Science, FTu",2014.0,G Point;Y Brelet;A Houard;V Jukna;C Milian;J Carbonnel;A Couairon;...
Nonlinear energy deposition in water from fs-laser pulses: effect of the input chirp,Nonlinear Optics and Its Applications VIII; and Quantum Optics III,2014.0,C Milian;A Jarnac;Y Brelet;V Jukna;A Houard;A Mysyrowicz;...
Maxwell's equations approach to soliton excitations of surface plasmonic resonances,arXiv preprint arXiv:,2012.0,C Milian;DE Ceballos-Herrera;DV Skryabin;A Ferrando
Optimisation of nonlinear photonic devices: design of optical fibre spectra and plasmonic systems,Universitat Politecnica de Valencia,2012.0,C Milian Enrique
"C. Milian, DE Ceballos-Herrera, DV Skryabin, and A. Ferrando, Opt. Lett. 37, 4221 (2012).",Opt. Lett.,2012.0,C Milian
Novel properties of soliton-plasmon interactions,,2011.0,DE Ceballos-Herrera;J Sanchez-Mondragon;A Alejo-Molina;...
Properties of 1D soliton-plasmon interactions,"Frontiers in Optics, JWA",2011.0,MA Fuentes-Fuentes;G Lopez-Galmiche;A Vazquez-Guardado;...
Stability of soliplasmon excitations at metal/dielectric interfaces,,2011.0,A Ferrando;C Milian;D Ceballos;DV Skryabin
"Modeling nonlinear waves in photonics, plasmonics and cold atoms",Optica pura y aplicada. Revista en espanol de optica y fotonica,2011.0,A Ferrando;C Milian;D Ceballos;I Orquin;MA Garcia March;...
Curved and self-healing electric discharges,,,M Clerici;Y Hu;P Lassonde;C Milian;A Couairon;DN Christodoulides;...
Bending Electric Discharges with Lasers,,,M Clerici;Y Hu;P Lassonde;C Milian;A Couairon;DN Christodoulides;...
Filamentation of TW Ultra-Short Laser Pulse in Water,,,V Jukna;C Milian;R Guillermin;JP Sessarego;D Fattaccioli;...
Energy Deposition and Acoustic Wave Generation through Femtosecond Filamentation of a TW Laser Pulse,,,G Point;C Milian;V Jukna;A Couairon;A Mysyrowicz;A Houard
Soliplasmon resonances at metal-dielectric interfaces,Book of abstracts. Quodons in Mica,,A Ferrando;C Milian;DE Ceballos-Herrera;DV Skryabin
