title,journal,year,otros_investigadores
Evidence of multimodal vibration damping using a single piezoelectric patch with a negative capacitance shunt,The Journal of the Acoustical Society of America,2017.0,V Romero-Garcia;C Bricault;C Pezerat;M Collet;A Pyskir;P Perrard;...
Reflection of sound by Sonic Crystals: an application to the aerospace engineering,Conferencias y Comunicaciones de EuroRegio,2016.0,LM Garcia-Raffi;LJ Salmeron-Contreras;I Herrero-Dura;R Pico Vila;...
Vibroacoustic effects of resonant sonic crystals in sound absorption,Conferencias y Comunicaciones de EuroRegio,2016.0,I Herrero-Dura;R Pico Vila;VJ Sanchez Morcillo;LM Garcia-Raffi;...
Focusing properties of axisymmetric acoustic metamaterials made of toroidal scatterers,ASME International Mechanical Engineering Congress and Exposition,2012.0,V Romero-Garcia;R Pico;A Cebrecos;LM Garcia-Raffi;...
Pantallas acusticas basadas en cristales de sonido de segunda generacion,Tecniacustica,2011.0,SC Ibanez;CR Michavilla;JVS Perez;VR Garcia;LMG Raffi
Determination of the thickness of sonic crystal acoustic barriers using evanescent modes,INTER-NOISE and NOISE-CON Congress and Conference Proceedings,2010.0,LM Garcia-Raffi;V Romero-Garcia;JV Sanchez-Perez
The 2024 phononic crystals roadmap,Journal of Physics D: Applied Physics,2024.0,Y Jin;D Torrent;B Djafari-Rouhani;L He;Y Xiang;FZ Xuan;Z GU;H Xue;...
Design of a locally resonant system to reduce noise inside the payload fairing of a launcher during the lift-off,Aerospace Science and Technology,2024.0,MC Manguan;FS Hidalgo;PB Feijoo;MS Escarti-Guillem;P Nieto;...
"Acoustic Metamaterials for Sub-wavelength, Broadband, and Perfect Absorption in Ventilated Problems","Acoustic Metamaterials: Absorption, Cloaking, Imaging, Time-Modulated Media ...",2024.0,V Romero-Garcia;N Jimenez;JP Groby;V Pagneux
Dispersion relationship of phononic generalized beams,arXiv preprint arXiv:,2024.0,M Lazaro;R Wiltshaw;RV Craster;V Romero-Garcia
Optimal bi-state acoustic metamaterial for broadband sound absorption and diffusion: A real-estate dilemma,The Journal of the Acoustical Society of America,2024.0,E Ballestero;Y Meng;P Sheng;V Tournat;V Romero-Garcia;JP Groby
Acoustic treatment coating comprising a folded ordered metaporous material,US Patent App.,2023.0,J Boulvert;T Cavalieri;JP Groby;A Ross;EF ROLAND;JN Mardjono;...
